31.9,0,1.8,0.64,24.2,1.3,18.87
31.2,0,1.8,0.65,23.8,1.6,19.57
29.3,0,1.1,0.69,23,1.7,19.63
28.7,0,0.6,0.71,22.9,2.1,20
28,0,0.8,0.72,22.4,2.5,15.99
27.3,0,0.7,0.73,22,2.5,20
26.8,0,0.4,0.75,21.9,2.6,20
26.2,0,0.6,0.75,21.4,2.4,20
25.5,0,1.2,0.78,21.3,2.3,20
25.1,0,0.5,0.8,21.3,2.1,20
24.5,0,0.6,0.84,21.6,1.8,20
24.2,0,0.5,0.86,21.7,2.1,17.9
23.7,0,0.9,0.88,21.5,2.3,20
24.8,0,0.5,0.85,22,2.5,20
26.8,0,0.2,0.75,21.9,2.6,19.87
28.5,0,0.6,0.72,22.9,2.5,17.28
30.4,0,0.6,0.67,23.5,2.5,14.82
32.5,0,0.7,0.6,23.7,2.2,14.43
33.8,0,1.2,0.59,24.6,1.8,13.71
34.2,0,0.4,0.57,24.4,1.4,15.4
34.5,0,0.9,0.56,24.4,0.7,14.3
35.2,0,1.2,0.58,25.6,0.4,15.64
33.6,0,1.4,0.61,25,0,14.5
34.5,0,1,0.57,24.7,-0.1,16.88
34.2,0,0.8,0.58,24.7,-0.2,16.9
32.9,0,0.5,0.62,24.6,0.3,16.49
31.3,0,0.9,0.7,25.1,0.6,14.22
30,0,0.9,0.77,25.5,1.1,12.25
29.8,0,1,0.77,25.3,1.2,10.52
29.3,0,0.6,0.8,25.4,1.5,9.87
28.6,0,0.7,0.83,25.4,1.6,6.74
27.9,0,0.9,0.81,24.3,1.5,6.92
27.3,0,0.7,0.81,23.7,1.3,7.7
26.8,0,0.3,0.83,23.6,1.2,6
26.2,0,0.8,0.87,23.8,1.1,8.47
25.8,0,0.7,0.88,23.6,1.4,7.83
25.6,0,0.5,0.9,23.8,1.7,7.33
26.3,0,0.2,0.88,24.1,2.2,7.3
27.9,0,0.4,0.81,24.3,2.3,5.8
29.8,0,0.6,0.76,25.1,2,5.78
29.8,0,0.6,0.76,25.1,2,5.78
