4.4,0,1.2,0.78,0.8,15.4,0.1097
5.9,0,1,0.69,0.6,14.2,0.1227
8.5,0,0.5,0.61,1.3,12.6,0.1539
8.9,0,0.9,0.56,0.5,11.4,0.1757
9.1,0,0.6,0.57,1,11,0.1875
8.8,0,0.6,0.57,0.7,10.8,0.1705
8.3,0,1,0.6,0.9,10.3,0.1754
7.4,0,1,0.65,1.2,10,0.1067
6.9,0,1.2,0.67,1.1,10,0.0884
6.4,0,0.3,0.67,0.7,10.4,0.1199
6.4,0,1.1,0.64,0,10.3,0.1443
6.1,0,0.5,0.64,-0.2,10.5,0.1571
5.9,0,0.8,0.66,0,10.8,0.1335
5.8,0,1,0.67,0.1,10.6,0.1747
5.5,0,1.2,0.69,0.2,10.3,0.1402
5.3,0,0.1,0.69,0,9.9,0.1478
5.2,0,1.3,0.72,0.5,9.2,0.1555
5.2,0,1.1,0.72,0.5,8.6,0.1539
5.1,0,1.5,0.73,0.6,7.9,0.1515
5.2,0,1.7,0.76,1.3,7.3,0.1666
5,0,1.1,0.78,1.4,7.5,0.195
5.3,0,0.2,0.77,1.5,7.5,0.2
5.5,0,0.3,0.78,1.9,7.7,0.2
8.3,0,0.4,0.67,2.5,7.8,0.2
10.1,0,1,0.61,2.9,7.1,0.2
12.4,0,3.5,0.53,3,5.7,0.2
13.9,0,2.2,0.48,3,4.6,0.2
14.2,0,2.4,0.45,2.4,3.6,0.2
14.7,0,1.4,0.43,2.2,3.1,0.2
13.5,0,1,0.46,2,3,0.2
12.3,0,2,0.52,2.7,3,0.2
11,0,3.4,0.58,3,3.3,0.2
10.3,0,0.9,0.61,3,3.8,0.2
9.6,0,1.3,0.63,2.8,4,0.2
9.1,0,1.6,0.64,2.6,4.4,0.1975
8.4,0,1.3,0.67,2.6,4.6,0.1485
7.5,0,1.8,0.69,2.1,5.2,0.1778
6.9,0,2.8,0.74,2.5,5.3,0.1123
6.6,0,1.8,0.73,2,5.2,0.1149
5.6,0,2.2,0.85,3.2,5.6,0.0472
5.5,0,2.1,0.76,1.5,5.8,0.0713
5.5,0,2.1,0.72,0.8,5.9,0.0822
5.1,0,3.1,0.67,-0.5,6.3,0.0828
4.8,0,2.3,0.68,-0.6,6.5,0.0785
4.6,0,1.4,0.67,-1,7.2,0.0773
4.4,0,1.9,0.68,-0.9,7.7,0.0662
4.5,0,1.7,0.7,-0.5,8.8,0.0521
4.9,0,2.5,0.69,-0.3,9.6,0.0533
5.8,0,3.2,0.6,-1.3,9.9,0.0917
